key,B_Index,N_Index,Cl_Index,Conf_id,source_TS_G_hartree,base_log_exists,fallback_log_exists,log_file,log_exists,status,error_type,error,electronic_energy_hartree,gibbs_rrho_hartree,gibbs_qharm_hartree,gibbs_qrrho_hartree,gibbs_full_qrrho_hartree,rrho_g_corr_hartree,qharm_g_corr_hartree,temperature_K,frequency_cutoff_cm_1,n_real_frequencies,n_low_positive_frequencies,min_positive_frequency_cm_1,low_positive_frequencies_cm_1,elapsed_seconds
B_00437_LB_00306_Cl_00488,437,306,488,3,-1891.356532,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00437_Nu_00306_Cl_00488_0003.log,True,ok,,,-1891.6556731,-1891.490154278973,-1891.4854518120019,-1891.4856553637687,-1891.4900608887508,0.16551882102708648,0.17022128799826886,298.15,100.0,92,8,20.5459,"[20.5459, 28.4706, 34.5036, 59.034, 70.1202, 86.873, 92.6705, 97.968]",0.05335000017657876
B_00437_LB_00333_Cl_00488,437,333,488,10,-1999.635657,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00437_Nu_00333_Cl_00488_0010.log,True,ok,,,-1999.93654607,-1999.7895309057717,-1999.7828045647932,-1999.7839885280023,-1999.7885882188414,0.14701516422835695,0.15374150520683214,298.15,100.0,92,8,5.0372,"[5.0372, 22.908, 30.0838, 49.2005, 68.9175, 79.073, 86.8119, 95.1432]",0.33117770007811487
B_00437_LB_00333_Cl_00616,437,333,616,0,-1736.556599,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00437_Nu_00333_Cl_00616_0000.log,True,ok,,,-1736.99871262,-1736.7824112640828,-1736.775296754142,-1736.7763034789998,-1736.7814392727112,0.2163013559172698,0.22341586585826034,298.15,100.0,116,9,14.6786,"[14.6786, 23.3112, 28.5958, 37.7312, 46.435, 54.5497, 69.2982, 77.9905, 99.6205]",0.14158640010282397
B_00437_LB_00333_Cl_00619,437,333,619,0,-2955.293605,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00437_Nu_00333_Cl_00619_0000.log,True,ok,,,-2955.46373475,-2955.4122251098192,-2955.4067798444958,-2955.4073665979267,-2955.4117846708073,0.05150964018077936,0.05695490550441153,298.15,100.0,71,7,14.828,"[14.828, 27.6576, 38.3829, 41.1627, 64.8207, 78.8645, 90.2475]",0.1430709999985993
B_00437_LB_00366_Cl_00483,437,366,483,10,-2327.196711,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00437_Nu_00366_Cl_00483_0010.log,True,ok,,,-2327.48180602,-2327.3364970553353,-2327.329591196342,-2327.330725940817,-2327.335394735254,0.14530896466463383,0.15221482365815903,298.15,100.0,98,8,13.0811,"[13.0811, 23.8259, 27.6938, 36.8203, 47.8806, 60.889, 73.8523, 92.1222]",0.13969919993542135
B_00437_LB_00377_Cl_00488,437,377,488,10,-1880.39262,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00437_Nu_00377_Cl_00488_0010.log,True,ok,,,-1880.72746485,-1880.5195665677152,-1880.5162085293061,-1880.516331370306,-1880.519773009653,0.2078982822847692,0.21125632069378492,298.15,100.0,101,6,24.9954,"[24.9954, 45.1642, 50.2606, 63.1255, 81.5219, 94.4721]",0.11702709994278848
B_00438_LB_00152_Cl_00486,438,152,486,12,-1760.538657,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00438_Nu_00152_Cl_00486_0012.log,True,ok,,,-1761.33832718,-1760.7744678307374,-1760.7651029946412,-1760.7669061533525,-1760.772754030718,0.5638593492626987,0.5732241853589033,298.15,100.0,212,11,13.0861,"[13.0861, 15.6788, 21.4319, 24.7934, 35.2211, 53.8531, 60.345, 65.3733, 71.3429, 86.5958, 90.8691]",0.461139400023967
B_00438_LB_00152_Cl_00490,438,152,490,12,-1665.749978,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00438_Nu_00152_Cl_00490_0012.log,True,ok,,,-1666.40291777,-1665.9449256144999,-1665.9376046397267,-1665.938538794609,-1665.9441762131505,0.45799215550013966,0.4653131302731063,298.15,100.0,179,11,18.0747,"[18.0747, 28.1979, 35.0023, 40.3201, 45.4536, 53.7455, 63.5621, 67.4855, 72.8792, 83.2521, 87.4987]",0.7649330000858754
B_00438_LB_00189_Cl_00478,438,189,478,10,-1964.964083,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00438_Nu_00189_Cl_00478_0010.log,True,ok,,,-1965.78326333,-1965.2350161826298,-1965.2257518774243,-1965.227457455361,-1965.2335895928074,0.5482471473700794,0.5575114525756565,298.15,100.0,215,12,9.0949,"[9.0949, 13.9469, 23.6165, 30.0739, 36.8757, 59.402, 62.9135, 71.8866, 76.596, 84.4382, 92.4585, 95.6395]",0.4272445000242442
B_00438_LB_00195_Cl_00483,438,195,483,10,-2451.439198,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00438_Nu_00195_Cl_00483_0010.log,True,ok,,,-2452.04519109,-2451.677185112442,-2451.6697095635895,-2451.670551576986,-2451.6765370113785,0.36800597755797665,0.37548152641039867,298.15,100.0,167,11,16.6443,"[16.6443, 29.7777, 32.7109, 38.1062, 51.0125, 54.1312, 56.2892, 66.4376, 75.7988, 81.8839, 85.7263]",0.21359709999524057
B_00438_LB_00306_Cl_00483,438,306,483,10,-2215.187582,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00438_Nu_00306_Cl_00483_0010.log,True,ok,,,-2215.65654945,-2215.40814231098,-2215.400902233362,-2215.4016749058114,-2215.407405905211,0.248407139020102,0.25564721663814516,298.15,100.0,128,11,22.1208,"[22.1208, 32.1863, 34.0677, 37.2408, 42.4302, 50.5932, 61.6639, 65.1404, 74.0707, 80.0072, 94.4318]",0.1738169000018388
B_00438_LB_00366_Cl_00483,438,366,483,10,-2597.570228,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00438_Nu_00366_Cl_00483_0010.log,True,ok,,,-2598.10997416,-2597.8005646585907,-2597.7921835726893,-2597.7931612961243,-2597.799679658618,0.3094095014092923,0.31779058731078264,298.15,100.0,155,13,19.0069,"[19.0069, 27.3023, 31.0541, 42.1688, 45.6289, 50.6179, 52.4349, 55.7815, 61.9728, 67.9372, 79.6863, 87.2459, 95.8293]",0.1885188000742346
B_00438_LB_00377_Cl_00483,438,377,483,12,-2204.222655,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00438_Nu_00377_Cl_00483_0012.log,True,ok,,,-2204.7214647,-2204.434286949204,-2204.427212187686,-2204.42817793512,-2204.4333898621094,0.28717775079600505,0.29425251231376665,298.15,100.0,137,11,12.4441,"[12.4441, 26.5147, 36.3232, 40.5816, 54.1974, 58.7108, 66.5734, 70.9094, 81.587, 89.4821, 97.9894]",0.1767204999923706
B_00439_LB_00027_Cl_00492,439,27,492,0,-1839.20902,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00027_Cl_00492_0000.log,True,ok,,,-1839.43871462,-1839.2537638728293,-1839.2460638538873,-1839.247844636249,-1839.2519759548156,0.18495074717074883,0.19265076611248927,298.15,100.0,92,8,9.1939,"[9.1939, 16.7576, 22.4085, 30.6491, 54.1833, 71.1815, 76.4222, 87.1961]",0.09261140017770231
B_00439_LB_00141_Cl_00479,439,141,479,1,-2458.194437,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00141_Cl_00479_0001.log,True,ok,,,-2458.35500092,-2458.2627834096343,-2458.254546153419,-2458.2563188473373,-2458.2609496863156,0.09221751036557702,0.10045476658078722,298.15,100.0,77,9,14.1851,"[14.1851, 16.4907, 23.1415, 35.8234, 44.4259, 50.1754, 59.5445, 67.0809, 88.2531]",0.08741250005550683
B_00439_LB_00141_Cl_00480,439,141,480,0,-2337.971904,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00141_Cl_00480_0000.log,True,ok,,,-2338.03074508,-2337.9805374248836,-2337.973772443203,-2337.9751237985543,-2337.9791502376474,0.05020765511634255,0.056972636797187726,298.15,100.0,59,8,14.7451,"[14.7451, 19.6558, 27.1175, 40.598, 50.1298, 65.1485, 81.7564, 85.9811]",0.055455599911510944
B_00439_LB_00141_Cl_00485,439,141,485,0,-2304.594767,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00141_Cl_00485_0000.log,True,ok,,,-2304.67073435,-2304.6230628411245,-2304.615732663704,-2304.617331182781,-2304.621417187476,0.04767150887575257,0.05500168629640263,298.15,100.0,59,8,16.2059,"[16.2059, 18.6905, 21.1164, 35.9499, 49.0144, 56.4343, 74.6008, 84.5858]",0.2264515000861138
B_00439_LB_00141_Cl_00486,439,141,486,11,-1736.199895,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00141_Cl_00486_0011.log,True,ok,,,-1736.35738798,-1736.2276298789884,-1736.2210129074153,-1736.2225291689313,-1736.2260311601365,0.12975810101159965,0.13637507258467507,298.15,100.0,74,7,11.257,"[11.257, 21.6871, 29.3471, 33.9753, 60.5615, 68.5978, 85.0901]",0.2765838000923395
B_00439_LB_00141_Cl_00492,439,141,492,12,-2153.174611,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00141_Cl_00492_0012.log,True,ok,,,-2153.21259796,-2153.1777552869835,-2153.169924939492,-2153.171971547928,-2153.1755744410157,0.03484267301653489,0.042673020508182544,298.15,100.0,50,7,7.3812,"[7.3812, 14.9008, 23.1129, 33.2054, 45.1411, 71.336, 87.4369]",0.35955199995078146
B_00439_LB_00143_Cl_00480,439,143,480,2,-2316.768047,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00143_Cl_00480_0002.log,True,ok,,,-2316.90318887,-2316.8389041836895,-2316.8330498029904,-2316.8335629362973,-2316.8384264256906,0.06428468631054673,0.07013906700984565,298.15,100.0,68,10,17.2266,"[17.2266, 30.5078, 38.8538, 50.589, 52.9921, 66.0231, 74.3812, 80.2946, 90.8345, 97.863]",0.05758729996159673
B_00439_LB_00143_Cl_00483,439,143,483,11,-2261.393213,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00143_Cl_00483_0011.log,True,ok,,,-2261.50952029,-2261.46377266951,-2261.4571844990564,-2261.458089453126,-2261.462893821937,0.04574762049022919,0.05233579094371378,298.15,100.0,62,9,12.2882,"[12.2882, 25.3946, 29.143, 50.0825, 57.8713, 59.8832, 72.8218, 84.6486, 90.6134]",0.3311338000930846
B_00439_LB_00160_Cl_00476,439,160,476,0,-1432.57803,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00160_Cl_00476_0000.log,True,ok,,,-1432.82053637,-1432.654231992586,-1432.649299157679,-1432.6500376354672,-1432.6536765311755,0.16630437741404575,0.1712372123207827,298.15,100.0,86,7,15.7711,"[15.7711, 28.0954, 42.3895, 47.9272, 72.1322, 83.0974, 95.6654]",0.202597500057891
B_00439_LB_00160_Cl_00494,439,160,494,1,-1980.211489,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00160_Cl_00494_0001.log,True,ok,,,-1980.44205612,-1980.272041987869,-1980.2673410300065,-1980.2677070310847,-1980.2719153802705,0.17001413213098987,0.1747150899934831,298.15,100.0,92,7,23.038,"[23.038, 38.4018, 45.9548, 51.9496, 57.8511, 67.1236, 80.0476]",0.08101700013503432
B_00439_LB_00160_Cl_00496,439,160,496,0,-1654.200547,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00160_Cl_00496_0000.log,True,ok,,,-1654.36814681,-1654.2340523168148,-1654.2296342790978,-1654.2299971095404,-1654.2337998329817,0.1340944931852237,0.13851253090236948,298.15,100.0,80,8,20.3606,"[20.3606, 33.1012, 44.0807, 52.8428, 71.656, 84.5231, 94.8388, 98.8311]",0.09536579996347427
B_00439_LB_00160_Cl_00497,439,160,497,10,-1474.302468,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00160_Cl_00497_0010.log,True,ok,,,-1474.62085853,-1474.3801852754643,-1474.3755229192589,-1474.3760767441393,-1474.3798468573839,0.24067325453584032,0.24533561074112897,298.15,100.0,107,7,15.1454,"[15.1454, 35.1108, 40.2205, 56.9451, 71.07, 81.926, 97.0406]",0.17965220008045435
B_00439_LB_00160_Cl_00505,439,160,505,2,-1963.384232,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00160_Cl_00505_0002.log,True,ok,,,-1963.66151277,-1963.4568835832026,-1963.4501798876347,-1963.4511988880936,-1963.45610749557,0.20462918679732783,0.21133288236533132,298.15,100.0,104,9,10.3949,"[10.3949, 23.7487, 33.2422, 48.1329, 52.6805, 64.6047, 75.7686, 81.6574, 93.8355]",0.1386400000192225
B_00439_LB_00195_Cl_00490,439,195,490,0,-1685.383899,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00195_Cl_00490_0000.log,True,ok,,,-1685.68912355,-1685.486818070173,-1685.4796346754897,-1685.481073534007,-1685.485437120913,0.2023054798270062,0.2094888745102551,298.15,100.0,104,8,14.1656,"[14.1656, 20.3805, 29.0764, 31.1798, 48.5473, 60.9019, 73.0568, 82.9353]",0.42427109996788204
B_00439_LB_00306_Cl_00488,439,306,488,0,-2036.856848,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00306_Cl_00488_0000.log,True,ok,,,-2037.13785774,-2036.9618512306579,-2036.9548440988663,-2036.956059355095,-2036.9607456764352,0.17600650934211368,0.18301364113382348,298.15,100.0,98,9,10.7976,"[10.7976, 20.7654, 28.588, 33.8626, 55.7202, 71.7908, 80.4294, 86.0663, 94.2797]",0.4364591999910772
B_00439_LB_00306_Cl_00531,439,306,531,2,-2171.086433,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00439_Nu_00306_Cl_00531_0002.log,True,ok,,,-2171.40552838,-2171.2241725968884,-2171.217320910113,-2171.218177769542,-2171.223287230967,0.1813557831115475,0.18820746988702114,298.15,100.0,104,10,15.6971,"[15.6971, 22.3558, 30.6634, 38.6862, 51.6434, 57.2785, 71.8112, 84.0529, 92.0429, 97.2552]",0.3809712000656873
B_00440_LB_00152_Cl_00490,440,152,490,11,-1320.479473,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00440_Nu_00152_Cl_00490_0011.log,True,ok,,,-1320.95334844,-1320.5909968783858,-1320.5857832123254,-1320.586431329049,-1320.590598682273,0.3623515616140614,0.36756522767458943,298.15,100.0,140,8,16.2478,"[16.2478, 24.7811, 47.6161, 51.2697, 63.2038, 72.7814, 88.7488, 95.1355]",0.36688999994657934
B_00440_LB_00195_Cl_00483,440,195,483,0,-2106.170966,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00440_Nu_00195_Cl_00483_0000.log,True,ok,,,-2106.60419422,-2106.32855177428,-2106.3255393544537,-2106.325204077781,-2106.3293475909963,0.27564244571986585,0.27865486554609353,298.15,100.0,128,8,38.8555,"[38.8555, 49.9212, 59.9892, 67.6297, 76.7899, 79.1866, 89.6052, 92.4293]",0.10657620010897517
B_00440_LB_00302_Cl_00483,440,302,483,1,-1869.907235,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00440_Nu_00302_Cl_00483_0001.log,True,ok,,,-1870.19791439,-1870.0439218698948,-1870.0397522816847,-1870.0399790402448,-1870.043879551576,0.15399252010521738,0.15816210831527835,298.15,100.0,89,6,27.3039,"[27.3039, 30.1416, 47.4703, 53.9647, 68.4875, 80.3535]",0.167583400150761
B_00440_LB_00306_Cl_00479,440,306,479,13,-2045.519568,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00440_Nu_00306_Cl_00479_0013.log,True,ok,,,-2045.92742913,-2045.7140614810035,-2045.7072115084768,-2045.708340275654,-2045.7129924036537,0.2133676489965623,0.22021762152325014,298.15,100.0,113,9,15.3326,"[15.3326, 22.8836, 27.6147, 34.4225, 45.1328, 61.1886, 80.7402, 90.5069, 99.3925]",0.30747599992901087
B_00440_LB_00306_Cl_00483,440,306,483,10,-1869.920912,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00440_Nu_00306_Cl_00483_0010.log,True,ok,,,-1870.2099363,-1870.0558094967962,-1870.051056303519,-1870.051536106387,-1870.0554693192898,0.15412680320367855,0.1588799964807875,298.15,100.0,89,6,18.2502,"[18.2502, 31.6497, 39.1766, 53.4111, 56.6802, 91.2157]",0.24460859992541373
B_00440_LB_00306_Cl_00532,440,306,532,1,-1802.897462,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00440_Nu_00306_Cl_00532_0001.log,True,ok,,,-1803.18254183,-1803.0199398436582,-1803.01582318779,-1803.0158648863323,-1803.02005208977,0.16260198634168288,0.1667186422099701,298.15,100.0,89,7,25.7527,"[25.7527, 40.3608, 44.502, 46.8467, 72.0704, 84.1561, 93.3231]",0.252800100017339
B_00440_LB_00333_Cl_00483,440,333,483,11,-1978.184543,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00440_Nu_00333_Cl_00483_0011.log,True,ok,,,-1978.47180558,-1978.33571249498,-1978.32957695482,-1978.3305664146797,-1978.3349345944814,0.13609308501977252,0.14222862517999746,298.15,100.0,89,8,16.2224,"[16.2224, 25.1503, 29.4335, 40.2834, 54.1809, 67.9004, 83.5724, 96.2358]",0.41215079999528825
B_00440_LB_00333_Cl_00485,440,333,485,1,-2000.184802,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00440_Nu_00333_Cl_00485_0001.log,True,ok,,,-2000.51322345,-2000.359387890154,-2000.353866545217,-2000.3545679727304,-2000.3588359462562,0.15383555984579295,0.15935690478288644,298.15,100.0,95,7,18.0073,"[18.0073, 31.3237, 31.6672, 41.7511, 51.4934, 72.3513, 99.1693]",0.4631799999624491
B_00440_LB_00377_Cl_00483,440,377,483,11,-1858.954852,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00440_Nu_00377_Cl_00483_0011.log,True,ok,,,-1859.27553249,-1859.083383479093,-1859.0782601830401,-1859.0790130935616,-1859.0827795187074,0.19214901090682893,0.19727230695972126,298.15,100.0,98,7,16.9634,"[16.9634, 29.051, 40.1592, 53.6401, 58.404, 75.3736, 89.9692]",0.4906682998407632
B_00440_LB_00377_Cl_00485,440,377,485,12,-1880.955646,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00440_Nu_00377_Cl_00485_0012.log,True,ok,,,-1881.31569837,-1881.103496932084,-1881.1006873947283,-1881.1005900228301,-1881.10386788408,0.21220143791602447,0.21501097527173796,298.15,100.0,104,6,36.9919,"[36.9919, 50.5146, 55.5835, 59.0873, 86.299, 93.2798]",0.238900100113824
B_00441_LB_00074_Cl_00479,441,74,479,12,-3342.605938,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00074_Cl_00479_0012.log,True,ok,,,-3342.9668273,-3342.739971854693,-3342.734493663134,-3342.7345558458096,-3342.7403845179983,0.22685544530735585,0.23233363686642894,298.15,100.0,119,11,24.957,"[24.957, 29.4202, 45.2701, 47.7015, 60.6562, 68.9709, 73.8144, 76.897, 85.4076, 92.2724, 96.1735]",0.19129090011119843
B_00441_LB_00074_Cl_00480,441,74,480,0,-3222.376133,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00074_Cl_00480_0000.log,True,ok,,,-3222.63233571,-3222.4518258955254,-3222.444694869426,-3222.4454567173552,-3222.4513215054862,0.18050981447468384,0.18764084057404276,298.15,100.0,101,11,11.4682,"[11.4682, 20.5764, 31.5858, 37.585, 60.152, 67.5477, 71.6606, 78.5487, 86.4449, 93.61, 95.3268]",0.10489660012535751
B_00441_LB_00074_Cl_00483,441,74,483,11,-3167.001665,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00074_Cl_00483_0011.log,True,ok,,,-3167.24144089,-3167.0771766622465,-3167.071435735996,-3167.0716502251607,-3167.077367593426,0.16426422775343946,0.1700051540037581,298.15,100.0,95,11,16.5095,"[16.5095, 29.9571, 45.639, 53.4246, 60.132, 67.4359, 73.5459, 83.8913, 86.4947, 89.2846, 92.7345]",0.10398810007609427
B_00441_LB_00074_Cl_00492,441,74,492,11,-3037.577725,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00074_Cl_00492_0011.log,True,ok,,,-3037.81405044,-3037.6477287535113,-3037.6408573119807,-3037.641706550273,-3037.6471373721256,0.16632168648871948,0.17319312801914077,298.15,100.0,92,10,14.4662,"[14.4662, 17.2104, 19.1945, 55.3244, 65.7668, 74.1654, 76.5222, 81.3613, 86.948, 93.6313]",0.09625459997914732
B_00441_LB_00160_Cl_00483,441,160,483,10,-1965.370468,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00160_Cl_00483_0010.log,True,ok,,,-1965.64139808,-1965.4777766518973,-1965.4725538093403,-1965.4730736991987,-1965.4774937451818,0.16362142810270197,0.1688442706596493,298.15,100.0,92,8,22.2723,"[22.2723, 26.5341, 36.7967, 45.2903, 57.5425, 74.6923, 89.3585, 99.9002]",0.42581759998574853
B_00441_LB_00302_Cl_00483,441,302,483,10,-1960.035296,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00302_Cl_00483_0010.log,True,ok,,,-1960.29903777,-1960.1766172067373,-1960.1711178622897,-1960.1716215127278,-1960.1762529074904,0.12242056326275191,0.12791990771034903,298.15,100.0,83,9,18.4839,"[18.4839, 23.6708, 33.9934, 59.4678, 62.9933, 75.2712, 79.0016, 90.2729, 93.9979]",0.08703970001079142
B_00441_LB_00302_Cl_00485,441,302,485,0,-1982.007017,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00302_Cl_00485_0000.log,True,ok,,,-1982.3313099,-1982.1950944666785,-1982.1882586713275,-1982.1892749591627,-1982.1941859571064,0.13621543332156533,0.14305122867253944,298.15,100.0,89,10,16.7946,"[16.7946, 22.2251, 28.4211, 42.9733, 47.9265, 64.6715, 72.5143, 76.9289, 88.9223, 96.4435]",0.2044802000746131
B_00441_LB_00306_Cl_00483,441,306,483,1,-1960.046093,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00306_Cl_00483_0001.log,True,ok,,,-1960.3085268,-1960.1865361805817,-1960.1799764958726,-1960.1810457678077,-1960.1855482280698,0.12199061941829914,0.12855030412746823,298.15,100.0,83,8,8.1797,"[8.1797, 23.7991, 29.0807, 43.3799, 57.6166, 74.5625, 92.4044, 93.9102]",0.2823807999957353
B_00441_LB_00333_Cl_00488,441,333,488,0,-2014.86868,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00333_Cl_00488_0000.log,True,ok,,,-2015.22471195,-2015.0382236917658,-2015.0324935720316,-2015.0328678293133,-2015.0381718016533,0.1864882582341469,0.19221837796841762,298.15,100.0,104,9,16.5736,"[16.5736, 23.2573, 36.683, 55.9642, 68.568, 74.3698, 76.3807, 77.6831, 91.7241]",0.1301992000080645
B_00441_LB_00367_Cl_00483,441,367,483,10,-2082.782925,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00367_Cl_00483_0010.log,True,ok,,,-2083.18819972,-2082.9672429769403,-2082.9621930597164,-2082.962631237528,-2082.967019128892,0.2209567430593705,0.22600666028357308,298.15,100.0,113,8,19.8225,"[19.8225, 33.1516, 45.1421, 49.2321, 55.3512, 73.098, 82.6677, 92.7553]",0.13040519994683564
B_00441_LB_00377_Cl_00479,441,377,479,10,-2124.683061,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00377_Cl_00479_0010.log,True,ok,,,-2125.1006609,-2124.8785178920366,-2124.8723017998354,-2124.8731498313095,-2124.877852969467,0.22214300796329636,0.22835910016448233,298.15,100.0,116,8,16.7618,"[16.7618, 24.0498, 29.6593, 45.3356, 52.1657, 72.5031, 79.6345, 80.3022]",0.22679540002718568
B_00441_LB_00377_Cl_00483,441,377,483,0,-1949.082315,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00377_Cl_00483_0000.log,True,ok,,,-1949.37932526,-1949.2171348886995,-1949.212137807623,-1949.2126629293045,-1949.2167720883212,0.1621903713005186,0.16718745237693822,298.15,100.0,92,8,16.2783,"[16.2783, 34.6451, 39.4736, 47.5352, 65.6976, 74.7578, 93.0291, 99.4835]",0.19025099999271333
B_00441_LB_00377_Cl_00485,441,377,485,0,-1971.086864,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00377_Cl_00485_0000.log,True,ok,,,-1971.41790992,-1971.2405219805257,-1971.234504047428,-1971.2355292921989,-1971.239685733678,0.17738793947435796,0.1834058725720559,298.15,100.0,98,7,12.2039,"[12.2039, 24.0624, 27.143, 50.1759, 65.447, 75.9041, 81.8811]",0.27313510002568364
B_00441_LB_00377_Cl_00488,441,377,488,10,-1895.617612,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00441_Nu_00377_Cl_00488_0010.log,True,ok,,,-1896.00475705,-1895.7613279735901,-1895.7557188019266,-1895.7564199317608,-1895.760905748331,0.24342907640989195,0.24903824807338681,298.15,100.0,113,8,19.4203,"[19.4203, 30.0383, 39.5068, 41.4838, 62.1688, 67.4189, 71.7569, 86.8014]",0.3533024999778718
B_00442_LB_00007_Cl_00492,442,7,492,3,-1719.100773,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00442_Nu_00007_Cl_00492_0003.log,True,ok,,,-1719.44643484,-1719.195992244425,-1719.1918794743092,-1719.1923279184114,-1719.1956437166061,0.25044259557485415,0.2545553656908621,298.15,100.0,107,6,22.6075,"[22.6075, 33.3931, 42.0738, 53.8558, 77.1068, 93.692]",0.30661560012958944
B_00442_LB_00027_Cl_00483,442,27,483,12,-1770.202244,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00442_Nu_00027_Cl_00483_0012.log,True,ok,,,-1770.46725649,-1770.2626251989834,-1770.2587459291228,-1770.259102497775,-1770.2625157227076,0.20463129101650349,0.2085105608770753,298.15,100.0,95,6,17.5488,"[17.5488, 41.4087, 52.6847, 64.0931, 68.5624, 94.1987]",0.42909099999815226
B_00442_LB_00027_Cl_00517,442,27,517,10,-1183.549745,False,True,E:\work\B_Cl_Nu\Sum\TS_needIRC\B_00442_Nu_00027_Cl_00517_0010.log,True,ok,,,-1183.86971622,-1183.607557640299,-1183.6017374902428,-1183.6028016666648,-1183.6065511870027,0.26215857970111545,0.2679787297572005,298.15,100.0,104,7,12.9822,"[12.9822, 23.207, 29.1494, 52.1402, 68.8341, 74.1278, 85.9481]",0.30274630011990666
